session_id,brain_structure x,brain_structure y,y_feature,r_squ,pseudo_session,loo_trial_idx
835479236,LGd,VISl,periodic_pow,0.003055300210834555,766640955,11
835479236,LGd,VISl,periodic_pow,0.0030415859058163797,766640955,12
835479236,LGd,VISl,periodic_pow,0.0032503871365600068,766640955,13
835479236,LGd,VISl,periodic_pow,0.0031316635624516476,766640955,14
835479236,LGd,VISl,periodic_pow,0.0032513703437362373,766640955,15
835479236,LGd,VISl,periodic_pow,0.0030598972421093107,766640955,16
835479236,LGd,VISl,periodic_pow,0.0030297615850529702,766640955,17
835479236,LGd,VISl,periodic_pow,0.0031257090816695365,766640955,18
835479236,LGd,VISl,periodic_pow,0.003099589630696009,766640955,19
835479236,LGd,VISl,periodic_pow,0.003139375799913635,766640955,20
835479236,LGd,VISl,periodic_pow,0.0030499040360960628,766640955,21
835479236,LGd,VISl,periodic_pow,0.0030892599921651387,766640955,22
835479236,LGd,VISl,periodic_pow,0.0030424208465054114,766640955,23
835479236,LGd,VISl,periodic_pow,0.003027403371596016,766640955,24
835479236,LGd,VISl,periodic_pow,0.004234415986733908,766640955,25
835479236,LGd,VISl,periodic_pow,0.0031524810346367227,766640955,26
835479236,LGd,VISl,periodic_pow,0.003150744239170944,766640955,27
835479236,LGd,VISl,periodic_pow,0.0036671630712492576,766640955,28
835479236,LGd,VISl,periodic_pow,0.003592366647624523,766640955,29
835479236,LGd,VISl,periodic_pow,0.00346344070386273,766640955,30
835479236,LGd,VISl,periodic_pow,0.003281394579329522,766640955,31
835479236,LGd,VISl,periodic_pow,0.00302411323466667,766640955,32
835479236,LGd,VISl,periodic_pow,0.003056533751864321,766640955,33
835479236,LGd,VISl,periodic_pow,0.0030638492191337185,766640955,34
835479236,LGd,VISl,periodic_pow,0.003141236672730141,766640955,35
835479236,LGd,VISl,periodic_pow,0.0030591077667875277,766640955,36
835479236,LGd,VISl,periodic_pow,0.003123631747115052,766640955,37
835479236,LGd,VISl,periodic_pow,0.0030515087847903244,766640955,38
835479236,LGd,VISl,periodic_pow,0.0031214478362865394,766640955,39
835479236,LGd,VISl,periodic_pow,0.0031065949448420005,766640955,40
835479236,LGd,VISl,periodic_pow,0.0030474894699498156,766640955,41
835479236,LGd,VISl,periodic_pow,0.0017056143390378198,766640955,42
835479236,LGd,VISl,periodic_pow,0.003168208049753485,766640955,43
835479236,LGd,VISl,periodic_pow,0.003353859190538877,766640955,44
835479236,LGd,VISl,periodic_pow,0.002656141640508758,766640955,45
835479236,LGd,VISl,periodic_pow,0.0030123410693085884,766640955,46
835479236,LGd,VISl,periodic_pow,0.003072782052166656,766640955,47
835479236,LGd,VISl,periodic_pow,0.003090619678480677,766640955,48
835479236,LGd,VISl,periodic_pow,0.0030425512759589823,766640955,49
835479236,LGd,VISl,periodic_pow,0.002515691996138436,766640955,50
835479236,LGd,VISl,periodic_pow,0.0034284257579548783,766640955,51
835479236,LGd,VISl,periodic_pow,0.0031122108333911935,766640955,52
835479236,LGd,VISl,periodic_pow,0.003574611211434653,766640955,53
835479236,LGd,VISl,periodic_pow,0.0030215444722178075,766640955,54
835479236,LGd,VISl,periodic_pow,0.0030846826417088025,766640955,55
835479236,LGd,VISl,periodic_pow,0.0035278189227616608,766640955,56
835479236,LGd,VISl,periodic_pow,0.003223411743327964,766640955,57
835479236,LGd,VISl,periodic_pow,0.003184187345610323,766640955,58
835479236,LGd,VISl,periodic_pow,0.0026612785693557184,766640955,59
835479236,LGd,VISl,periodic_pow,0.002389925924589642,768515987,0
835479236,LGd,VISl,periodic_pow,0.00293602533719195,768515987,1
835479236,LGd,VISl,periodic_pow,0.002686492362011461,768515987,2
835479236,LGd,VISl,periodic_pow,0.003295769797567738,768515987,3
835479236,LGd,VISl,periodic_pow,0.002986582553510697,768515987,4
835479236,LGd,VISl,periodic_pow,0.003073053316767549,768515987,5
835479236,LGd,VISl,periodic_pow,0.003034968467512944,768515987,6
835479236,LGd,VISl,periodic_pow,0.0031283390508428655,768515987,7
835479236,LGd,VISl,periodic_pow,0.0033236357889527834,768515987,8
835479236,LGd,VISl,periodic_pow,0.003634127636231277,768515987,9
835479236,LGd,VISl,periodic_pow,0.0033782878058130628,768515987,10
835479236,LGd,VISl,periodic_pow,0.003535801208358169,768515987,11
835479236,LGd,VISl,periodic_pow,0.003331559769984227,768515987,12
835479236,LGd,VISl,periodic_pow,0.0033236010699355667,768515987,13
835479236,LGd,VISl,periodic_pow,0.003166565522857545,768515987,14
835479236,LGd,VISl,periodic_pow,0.0035746703713632755,768515987,15
835479236,LGd,VISl,periodic_pow,0.0036099582650785944,768515987,16
835479236,LGd,VISl,periodic_pow,0.0030005445004424036,768515987,17
835479236,LGd,VISl,periodic_pow,0.0033080230743233185,768515987,18
835479236,LGd,VISl,periodic_pow,0.0032259271197035977,768515987,19
835479236,LGd,VISl,periodic_pow,0.003418807546053504,768515987,20
835479236,LGd,VISl,periodic_pow,0.003337292321413221,768515987,21
835479236,LGd,VISl,periodic_pow,0.0031500748546914314,768515987,22
835479236,LGd,VISl,periodic_pow,0.0034482329496172692,768515987,23
835479236,LGd,VISl,periodic_pow,0.003271910958646096,768515987,24
835479236,LGd,VISl,periodic_pow,0.0025728019695010484,768515987,25
835479236,LGd,VISl,periodic_pow,0.003536707280312412,768515987,26
835479236,LGd,VISl,periodic_pow,0.004664328612795976,768515987,27
835479236,LGd,VISl,periodic_pow,0.003856901418376024,768515987,28
835479236,LGd,VISl,periodic_pow,0.0053593088501173725,768515987,29
835479236,LGd,VISl,periodic_pow,0.004365148712283551,768515987,30
835479236,LGd,VISl,periodic_pow,0.003006960583682994,768515987,31
835479236,LGd,VISl,periodic_pow,0.0036120172360423197,768515987,32
835479236,LGd,VISl,periodic_pow,0.00324873762766853,768515987,33
835479236,LGd,VISl,periodic_pow,0.0034298489521485953,768515987,34
835479236,LGd,VISl,periodic_pow,0.0034431057912555074,768515987,35
835479236,LGd,VISl,periodic_pow,0.0033946994145938048,768515987,36
835479236,LGd,VISl,periodic_pow,0.0034474823348320527,768515987,37
835479236,LGd,VISl,periodic_pow,0.0033585076365679756,768515987,38
835479236,LGd,VISl,periodic_pow,0.0036582073921723746,768515987,39
835479236,LGd,VISl,periodic_pow,0.0035009122460080144,768515987,40
835479236,LGd,VISl,periodic_pow,0.003309189818546887,768515987,41
835479236,LGd,VISl,periodic_pow,0.004066415049804539,768515987,42
835479236,LGd,VISl,periodic_pow,0.003481370145820839,768515987,43
835479236,LGd,VISl,periodic_pow,0.002868072565968882,768515987,44
835479236,LGd,VISl,periodic_pow,0.003267049058196525,768515987,45
835479236,LGd,VISl,periodic_pow,0.003353587687599968,768515987,46
835479236,LGd,VISl,periodic_pow,0.0033478029304948587,768515987,47
835479236,LGd,VISl,periodic_pow,0.0032457101892056084,768515987,48
835479236,LGd,VISl,periodic_pow,0.003374932648535167,768515987,49
835479236,LGd,VISl,periodic_pow,0.0019265716756233786,768515987,50
835479236,LGd,VISl,periodic_pow,0.003384106678094523,768515987,51
835479236,LGd,VISl,periodic_pow,0.0036345298114525137,768515987,52
835479236,LGd,VISl,periodic_pow,0.003741443631990249,768515987,53
835479236,LGd,VISl,periodic_pow,0.0032518813409941894,768515987,54
835479236,LGd,VISl,periodic_pow,0.003099321050903492,768515987,55
835479236,LGd,VISl,periodic_pow,0.0039984107554741355,768515987,56
835479236,LGd,VISl,periodic_pow,0.003824344636150112,768515987,57
835479236,LGd,VISl,periodic_pow,0.0033141010278335825,768515987,58
